,info,name
656,"美籍华裔音乐制作人。DJ Dave Liang擅长将带有鲜明东方气息的曲调与西方的现代音乐Hip-Hop,Electronica,Jazz等巧妙的融合在一起,成为了让人眼前一亮的新鲜音乐。他的音乐总是带有浓厚的东方气息，而受到年轻人的欢迎则是因为音乐中又加入了许多不拘一格的曲风元素。代表专辑《上海复兴方案》的初次登场是在2006年初的MSN音乐榜“每周新人”，后来它成为了一月份网站销售第一位的电子专辑。于2006年11月作为“每周一碟”成功挤入美国、英国、澳大利亚、加拿大、欧洲和日本的iTune前20位的电子专辑。2007年4月，其中《introductory》被选为路易斯威登旗下品牌 Kenzo Parfums 的全球广告主题曲。
2006年成立于纽约, Shanghai Restoration Project (SRP)常被描述为一个擅长将高能量的当代节奏感与根植于现代中国城市文化的含蓄曲调相融合的电子乐团。与其美国华裔移民的个人音乐成长经历暗合，创始人Dave Liang纯然自叙般地将中国乐器与曲调的感性注入西方爵士、流行和嘻哈的律动之中，现场演出常以动画影像配合电音、说唱、爵士演唱与即兴，展现时空叠置、多元文化交织的成熟乐风。

艾美奖获得者、美国华裔音乐人Dave Liang是SRP的创始人，以融合中国文化、嘻哈、爵士和电子音乐而闻名，已在欧美发行了十几张专辑，作品曾打入世界多个电子音乐排行
榜首位。 Dave Liang也是独立音乐厂牌Undercover Culture的创始人，曾与坏小子、华纳、 雅马哈和环球唱片公司合作，并为美国和日本的多位音乐人制作专辑。

爵士女伶张乐毕业于美国新英格兰音乐学院爵士表演系，并于2010年获得纽约城市大学爵士表演专业硕士和年度爵士乐奖学金。 2006年曾与著名作曲家谭盾合作录制备受好评的作品《禅宗少林》。自2010年开始加入SRP的现场演出。 2014年，Dave与张乐合作
发行的老上海爵士经典新编专辑《The Classics 》打入iTunes在美国、日本、印尼、新
加坡、马来西亚的电子音乐排行榜前十名。

跨界艺术家孙云帆毕业于纽约视觉艺术学院纯艺术专业，并于2010年获得普拉特艺术学院纯艺术硕士。多媒体作品曾入选华盛顿DC环境纪录片电影节、玛格丽特伍德、多伦多和圣丹斯电影节。 2011年开始担任SRP的平面设计和VJ，为乐队制作MV、 海报、专辑包装设计以及现场演出的动画视觉投影。 2015年开始加入乐队新专辑《她乡》的词曲创作和音乐制作。",The Shanghai Restoration Project
657,"BACK-ON即爆音的意思。乐队主要在美国、台湾、欧洲、加拿大等地参加活动。2002年TEEDA、KENJI03、SHU、GORI、MACCHIN组成的一只日本摇滚乐队，在2006年12月14日鼓手MACCHIN退出乐队。07年ICCHAN（生日：1985年10月2日，血型：B型）加入乐队，现已退出。

TEEDA：乐队中担当说唱。生日：1984年12月28日，血型：A型 　　KENJI03：乐队主唱，兼说唱兼吉他手。生日：1984年9月25日，血型。O型。 SHU：乐队吉他手。生日：1984年10月24日，血型：B型。 　　
GORI： 乐队贝司手。生日：1984年6月13日。血型：B型。 ",BACK-ON
658,"
            Brand New is an American rock band from Long Island, New York.

Your Favorite Weapon (2001)
Deja Entendu (2003)
The Devil and God Are Raging Inside Me (2006)
Daisy (2009)
    ",Brand New
659,"李泉，四岁学琴，直到以第一名的成绩毕业于上海音乐学院钢琴、作曲系。学生时代的李泉开始组建自己的乐队，与众多志同道合的音乐伙伴进行共同的音乐探索与实践。1993年，李泉与魔岩签约。同年，李泉毕业留校任教。之后受邀为林忆莲写歌，收录于林忆莲日文专辑中并参与录制《阿姐鼓》的键盘弹奏。
　　1995年，推出第一张国语专辑《上海梦》，并录制钢琴交响乐版《罗大佑作品》精选集，同时为周冰倩、黄格选、杜德伟等歌手创作歌曲。
　　1997年，出于对音乐的热爱，李泉辞去上海音乐学院教师一职，专心创作。之后相继推出个人专辑《心世界》、《走钢索的人》、《岛中央》、《2046》，2005年10月推出最新国语专辑《划火柴的女孩》,2009年5月20日，李泉全新双语专辑《她在北纬26°》（《钓鱼岛》）于北京问世，除此之外，期间还为众多歌手制作歌曲。
　　从事流行音乐十年李泉得到了各界的肯定，获得各项音乐奖项无数。首张专辑单曲《你慢慢走吧》蝉联上海原创音乐榜三周冠军，2002年获得第二届全球华语歌曲排行榜“最佳创作歌手奖”，2003年单曲《流浪狗》荣获第26届香港十大中文歌曲奖“全国最受欢迎中文歌曲奖”，从香港拿回“十大金曲奖”中内地的唯一大奖，打破内地歌手25年未获“十大金曲奖”的纪录。近期获得东方风云榜 “最受欢迎男歌手奖”。
　　当1998年，香港、台湾、新加坡的华人完全的被范晓萱的《哭了》所征服时，李泉，真正的转型为兼备艺术品质的新一代音乐人。众多歌手纷纷表示欣赏他的才华，向他邀歌，并被广大歌迷和媒体称为“音乐才子”，“琴键上的王子”。
",李泉
660,暂无歌手信息,Callum McBride
661,Freddy King完成了布鲁斯历史上的弗雷迪·金是现代布鲁斯先锋吉他手。1934年9月30日生于得克萨斯的朗维尤，少年时期移居芝加哥，在那里与许多乐队合作过，其中包括”浊水”*领导的乐队。1956—1957年间他在E1-Bee唱片公司第一次录制唱片，1960年，他与西德·内森(SydNathan)的King唱片公司附属公司Federal公司签约。 “王”之三部曲。他的音乐比B B和Albert都要更流行化，更具摇滚主张，Freddy弹奏出的solo就象是一条流淌的河。作为一位布鲁斯器乐演奏大师，Freddy King所演奏的shuffle或慢布鲁斯，更象是沾染了布鲁斯味道的摇滚歌曲或流行小调。Eric Clapton是Freddy King这种音乐倡导的热忱追随者。,Freddie King
662,暂无歌手信息,盛小云
663,暂无歌手信息,松永あさり
664,"
            　1986年出生的川あい自小就立志成为歌手和词曲家，2001年中学毕业的时候只身从福冈前往东京闯荡。然而在被多家事务所拒绝后非常沮丧，后来决定成为街头艺人。 16岁的时候已经在路边进行了1000多次""演唱会”，并且自己刻录音乐CD在街头销售。凭借自己的努力，川岛爱成了东京闹市区涉谷街头的亮点。后来她终于被经纪公司相中，并且根据自己的经历推出了一部讲述心路历程的小说。 至此“川あい”终于走上了明星之路，不仅推出了唱片也开始向电影音乐挑战。 
    ",川嶋あい
665,暂无歌手信息,朱琳
666,暂无歌手信息,matt finnegan
667,暂无歌手信息,Electus
668,"胡琳（Bianca Wu，1980年2月10日－），香港歌手，2006年出道，現屬博美娛樂（BMA Seed）旗下。2010年5月起取藝名小琳，但在發專輯時仍使用胡琳。
胡琳於2006年出道，曲風以爵士樂及R&B為主，至今發行過不少個人專輯，包括全英文經典爵士樂專輯《Bianca Sings Timeless》。曾獲頒獎項包括2006年IFPI最暢銷本地女新人。
胡琳曾於紐約多間著名學院修讀演藝課程，包括New York Film Academy、HB Acting Studio, New York，及著名爵士鋼琴大師Barry Harris的聲樂訓練課程。她亦於Broadway Dance Center接受過多種舞蹈訓練，並跟隨國際知名導師Eugene Katsevman和Maria Manusova專攻國際拉丁舞。胡琳常與紐約著名爵士鋼琴家Harry Whitaker進行不同形式的演出，二人曾合作錄製專輯內多首歌曲。
由於在紐約讀書期間深受當地的爵士和騷靈音樂影響，2006年胡琳回港開始發展其歌唱事業，更將爵士和騷靈曲風帶進其廣東歌曲中，塑造了極具個人特式的曲風，得到廣大的音響發燒樂迷，及追求高質素音樂的知音者推崇，2010年推出的發燒天碟 《Jazz Them Up》專輯，不論口碑及銷量一致得到非常高的評價；2011年於香港演藝學院舉行一連兩場《Bianca LIVE! with New York Jazz Cat》音樂會，叫好叫座 ，更被業界及樂迷譽為新一代的「爵士小天后。
2012年，小琳共推出了兩張唱片，一張為全新國語大碟《Déjà Vu 夢空間》，另一張為翻唱鄧麗君歌曲的專輯《Bianca Sings Tess》。

中文名: 胡琳
英文名: Bianca
暱稱: Bibi
出生日期: 10/02/1980
高度: 5'3
體重: 90lb
星座: 水瓶座
入行經歷：18歲在紐約讀書、奪得Singing contest冠軍
興趣/嗜好: 演戲, 烹飪, 睡覺
喜愛的食物: 朱古力(因為甜), 辣的食物, 充滿cheese的食物
喜愛的飲品: 三色冰(因為夠甜!)
喜愛的花: 所有無花粉的花(that means 少點花粉!!!)
喜愛的季節: 夏季
喜愛的顏色: 藍色
喜愛音樂類型: R&B, Jazz, Hip-hop and any thing sounds good to the ear.
海外喜愛歌手: Sade, Tom Waits
本地喜愛歌手: 林憶蓮, 王菲",胡琳
669,"
            MYSTIC89 2014年推出的新人,曾参加《Super Star K4》获得第六名。
    ",Eddy Kim
670,暂无歌手信息,Jking & Maximan
671,暂无歌手信息,雪野五月
672,暂无歌手信息,The Yers
673,"Alexis' real name is Raúl Alexis Ortíz (born. August 5, 1979), while Fido's real name is Joel Martínez (born. July 14, 1979).[2] They own the label Wild Dogz, which they created in 2006. According to Alexis & Fido, in an interview, the song ""El Palo"" put them on the map and made them known.[2] In an interview[3], Fido stated that he served in the U.S. Army for four years. He married Rosa Rodríguez on August 9, 2008.Alexis is married to Gredmarie Colon a contestant on the 2011 Nuestra belleza latina competition.[4] The ceremony took place in Carolina, with Alexis serving as best man.[5] In 2008, the duo participated in a campaign to promote voting in the 2008 general elections in Puerto Rico. This initiative included a concert titled ""Vota o quédate callao"".[6]

More important, 2009 or 2010 was their best year in which they released their album ""Down to Earth"". This album put them at the top with very well known Wisin y Yandel. Their new album features Gatubela, Superheroe, and more popular songs.

",Alexis & Fido
674,梁静茹（英文名Fish Leong，1978年6月16日－），原名梁翠萍（英文名Jasmine Leong、Leong Chui Pen），出生在马来西亚森美兰州，籍贯是中国广东顺德。1999年出道至今已发行了12张大碟和1张精选专辑，深受两岸三地和新马歌迷的爱戴。脍炙人口的歌曲作品有《勇气》、《如果有一天》、《无条件为你》、《分手快乐》、《宁夏》、《燕尾蝶》、《丝路》、《可惜不是你》、《亲亲》、《暖暖》、《崇拜》、《会呼吸的痛》、《情歌》、《没有如果》、《属于》等等，被誉为“情歌天后”、“亚细亚歌姬”，并被称作新四小天后之一。除了当歌手，梁静茹还参与许多公益事业，她是马来西亚世界宣明会爱心大使和创世基金会爱心大使。其表哥张智成同样也是马来西亚著名的歌手。,梁静茹
675,暂无歌手信息,Somkiat
676,暂无歌手信息,Mitchell Tenpenny
677,"幼儿园时期因为母亲从邻居那拿到电子风琴而开始接触音乐，初中的时候因为兄长买了谱曲软件而开始接触电脑作曲。后因为喜欢坂本真绫的歌曲而查询菅野洋子的资料时发现新居昭乃，之后作曲风格受其影响巨大。

最初在音乐网站“mysound.jp”投稿坂本真绫等歌手的翻唱作品，其后以主唱之一的身份参与了同人音乐团体“Pizzicato Strings”的作品，也陆陆续续参与了其他同人音乐团体的演唱工作。她本人负责全部作词、作曲、编曲的专辑至今有四张：《freirinite》、《Leonis》（Web专辑）、《オールトの夢》和《氷下の国》，其中《Leonis》只在网上公开，未曾销售。还有一张《EN》有3曲由Pizzicato Strings的masayan编曲，已确定不再出版。她亦和Annabel组成了同人音乐团体binaria。

2007年7月至08年期间，在niconico动画以ガゼル（羚羊）的名义进行单独投稿，并以ガリれ:お（伽利略）的名义进行团体活动。在翻唱了ryo所写的メルト（融化）后，奠定了之后和同人音乐团体supercell合作的契机。后以ガゼル名义参加了Lantis的「ランティス組曲 feat.Nico Nico Artists」的制作。2008年2月本人宣布从nico引退，并且于3月1日删除所有已上传的视频。

从2009年开始，与日本索尼音乐娱乐的签约团体supercell合作。以客座歌手nagi的名义发行了4张商业唱片—3张单曲和1张专辑。直至2011年，在参与supercell第二张专辑“Today Is A Beautiful Day”的制作后，加盟Geneon，不再担任supercell的客座歌手。

2012年2月29日，通过动画《在那个夏天等待》的片尾曲〈夏末光景〉正式商业出道。

据本人在其广播节目中表示艺名由来：喜欢的柳（やなぎ）色＋なぎ（刻意重复引人注目）。曾使用过的名字：nagi（在与supercell合作时使用）、yana（やな，在发表东方Project相关题材时使用）、ガゼル（在niconico上使用），やなぎなぎ（正式出道时使用）",やなぎなぎ
